Image Link,Center,Openings,Link1,Link2,Link3,Link4,Link5,Link6
https://i.imgur.com/6jDhGZl.png,Blank,"2,3,5",HCSCSDP,SSTTBDC,CSHDSBH,DTCTTTD,SSCPHBB,BSDBSDC
https://drive.google.com/open?id=1RdEOCySSqwxKjoNDU-frGeyaCQLB5RvX,Blank,"3,5,6",HCSCTBP,BPCHTHD,PPDCBSB,SHPSDBH,HDDBBPS,CCBPTCP
https://drive.google.com/file/d/1javHy4HZbsXFCNKC_Tl2lTy2J6c3vosH/view?usp=sharing,Blank,4,HCSDTBC,SHHHSPP,PCPPBCB,CPPCPCC,PSDDSBC,TPDCCDT
https://imgur.com/a/4p2hrRG,Blank,"2,5",HCTCSDC,PPBDHDB,PCTBBPD,TTHCHTC,DHDDTSH,DBHBCDS
https://cdn.discordapp.com/attachments/666872924967403550/667201612707659817/Screenshot_499.jpg,Blank,"2,3,6",HCTHSCT,CTDDDHP,CPCPCPC,DDSHCTS,BDSSSBP,STCDHHD
https://cdn.discordapp.com/attachments/667486768941236235/667572605984964648/Destiny_2_Screenshot_2020.01.16_-_19.37.55.90.png,Blank,"2,5,6",HCTPCHP,BDDDBCP,PTCPHTC,CDTBPDC,PSDBHSS,DDTCCPH
https://media.discordapp.net/attachments/666872924967403550/667199266439299083/tiger_release_final_20200115_050106.png?width=1202&height=677,Blank,"1,5",HCTSCHD,BPBCHHP,SPHCBHD,HSHPBDS,DSBTDDS,HPPCBTT
https://cdn.discordapp.com/attachments/666872924967403550/667446110620745728/unknown.png,Blank,"1,4,6",HCTTBHB,TSSDBPB,TPHBBSP,PSCTSSH,HDTPBPB,CHBPSHB
https://cdn.discordapp.com/attachments/489705372232450059/667175922410979328/PS_Messages_20200116_141837.jpg,Snake,"2,6",HDBBPTB,SBTHCBT,BTTSSHH,DSTBHCD,SCTCCCC,HCPDHBC
https://drive.google.com/open?id=1Iqmvf5oJMWpsJnnVkGP64LZURa3NfER2,Blank,"1,2,5,6",HDBCBPT,STPBTBB,STDTHCT,HSPSTPH,HHDSHPH,DHSHSCB
https://imgur.com/B1x3FNY,Blank,"2,4",TTTCBDH,SSBDBHD,PDSSPSP,PSPBTDC,HDBCBDS,TTDTCCP
https://gyazo.com/b72fd4632b9921f5e69b9e7d412321a8,Blank,"1,3,5",HDBSTDB,CPTHTSC,CCCBBTD,DHPCBSD,THSSBCH,TDPDHTB
https://prnt.sc/qo5ip9,Plus,"4,5,6",HDBTDBT,PPSSHBS,CPPSCPP,BDBCTSC,HBSCSBB,CCCHCHD
https://cdn.discordapp.com/attachments/667145204385579009/667325310429036544/unknown.png,Blank,"1,6",HDCBPHP,DDPBHSD,HSSCBHC,PDCCBTH,DHBPDHH,CTTCHSH
https://cdn.discordapp.com/attachments/666872924967403550/667201841582571552/thingngngngnngngnggnng.png,Blank,"5,6",HDCDDTD,DTCSDDS,DCTDDBC,CHPBTDC,BPBCDDD,STSSCDC
https://drive.google.com/open?id=1ZQsK3PbL6ZdfBH5lXnbVuwLx1-NJKL1v,Diamond,"2,5",HDCHPDH,CBCDHBB,DSPSHCH,DSCHSBT,DPSBTST,HBPDBTC
https://drive.google.com/file/d/1f3nsLzGAIY6Rb1ucfLcFoXVnFX1sdnq7/view?usp=sharing,Blank,"3,6",HDCHSHH,HHTHCTT,HCCPSCC,SBDCCTD,CDBTTBP,TDSDCSS
https://cdn.discordapp.com/attachments/157368876005326849/667200737213939726/Puzzle2_1.png,Plus,6,HDCSCSP,TTPHHTS,BHBSTSS,HBTTPDT,DCSSTPP,TPSBCDC
https://drive.google.com/open?id=140ymImx4uFtBpBD1IiSj32GrK6aCbkEd,Blank,"2,3,6",HDCTSDH,TBTHSDT,TPDTPTS,CBCPTCH,HDTBPPT,SHPDDHH
https://i.gyazo.com/thumb/1200/1db67393541974050bbfa5e5e2e66508-png.jpg,Blank,"5,6",HDDBBSP,BDDCSSH,DSCPCSH,CHTTHHT,CDDDBDC,SCPSPCD
https://drive.google.com/open?id=1amFf3voC1qhOBUYgoqZQ3GNtop5XJqIO,Blank,"2,4",HDDBDCH,TCTTCDH,TPHPTDH,BBHHPTC,BTSTHPB,BHDDBHT
https://cdn.discordapp.com/attachments/666872924967403550/667234043166720001/tiger_release_final_20200115_220006.png,Blank,"3,6",HDDBTSH,PBPDTPS,PTBCDPS,HHCDDDH,PHTSSCH,STHTPSP
https://i.imgur.com/pN3z8Kh.png,Blank,5,HDDCBCP,PHTSCPT,HTCCTDP,SPBPHTH,HSHSSSB,DHBBDSH
https://cdn.discordapp.com/attachments/502306489483132940/667212970350346251/1085660_20200115224314_1.png,Plus,"2,4",HDDPTDS,BTBDBDB,DBDCDDC,PPSTDCP,TBBPTHH,PHBDPDP
https://gyazo.com/3d1be237bfebca67012929d5a5522395,Blank,1,HDHHPHC,CCBDDSB,TPCCDCC,DPBPBCH,SPBCSCH,STBHHHC
https://gyazo.com/535005415f7c391ed9de04c1141d63f9,Diamond,"3,6",HDHTTCS,CTPDDPH,CTSDPPP,CPBHTCP,CHTCHDS,TTSSPDT
https://i.gyazo.com/thumb/1200/315d40a6aab2aa84fb3aa604541a1606-png.jpg,Blank,"1,5,6",HDPCSPB,BBSCHBH,CPSSBDB,TCPCCPT,HTDDTHD,CDCHPDD
https://i.imgur.com/EpISnaV.jpg,Blank,"1,3,5",HDPPCHH,DHHHBPP,SBPBBCS,SPBPHBT,PSHTHSH,TTCPBDS
https://drive.google.com/open?id=1rBtSeI1GzI2-NSwlpiQDwb_BP5SdDzmK,Diamond,"3,4",HDPPHPD,BTDTSSH,PTHPCDC,SBBPDPB,SHPCCSP,CCBCHCD
https://gyazo.com/cbca3637f7b0561a46e3bc7dd80cb7f9,Snake,6,HDPSDPS,BDCDDTT,HCSCHCP,PSDPSBS,SPDBTDH,TBTCTPB
https://cdn.discordapp.com/attachments/666872924967403550/667232393479979009/16.png,Diamond,2,HDPTHSP,THBCPPT,DTSDPCB,HDPSDPS,SDDHTTS,TTCHHPP
https://cdn.discordapp.com/attachments/666872924967403550/667214012395814912/Final12.PNG,Blank,"1,4",HDSBDTP,CBBHTDS,DDSDPPT,PBBCBDP,PTDPHSH,CTDPTHH
https://gyazo.com/0f1ea6fcc0f18c57aed090527c951f32,Blank,"3,5,6",HDSCHTS,SPDSSPD,TPTBBDD,BCPHPBP,TPTSHSD,PTHBSTP
https://cdn.discordapp.com/attachments/667486768941236235/667541052223258634/Destiny_2_Screenshot_2020.01.16_-_18.39.39.92.png,Blank,3,HDSDDCT,THHPTDH,STPTBHT,HCSTDST,CCPSPSP,CBTBSCC
https://imgur.com/a/9f7xbyx,Blank,"4,5",HDSPBBP,PBCDPCT,PSBPBTP,PBDHDCB,HBCCHBP,BCCBCDH
https://i.imgur.com/oj2K2nZ.png,Snake,"2,4",HDSPSTP,CSSTPDT,CCDTCDH,DSSCDSH,HTDSTDD,PHPDSPH
https://media.discordapp.net/attachments/666872924967403550/666987794144428057/unknown.png?width=720&height=552,Blank,1,HDTBBHP,DHCHHBC,PCDCBSC,DCTHHPP,THDBHTB,PDBPTBS
https://cdn.discordapp.com/attachments/489660493712326668/667062210572451860/unknown.png,Blank,"2,3,4",HDTHBBS,PPHCBTS,HSDBCSC,DHCBCBT,SDDSSPH,DCPBPCT
https://gyazo.com/e562d420df37d6e0934a7806f24cec2e,Blank,"3,5,6",HDTHDBD,HSBCTBT,SPCBTHS,DBBSCCS,STPTTSD,DCSDBTD
https://drive.google.com/open?id=1fvptH5uwvSFr0C8GHRJ3mY-MGKSQibsb,Blank,"1,4,5",HDTSPTB,DCPSHTD,STDTHPH,SCSSBCB,SSSCSCH,CHBCBDT
https://cdn.discordapp.com/attachments/418962802015731732/667002201616678983/unknown.png,Plus,5,HDTTBHS,PCTBSHB,BPCBPBT,SCBTSDH,BPTCHHB,SPHHDTT
https://drive.google.com/open?id=17GFE1JwLXzkjwC2b12j-1UBAGMkHKWWn,Blank,"1,3,5",HDTTPDB,HSSTTTD,CSPBSCD,TCSPPPC,BTDDPBS,PBHSPPS
https://imgur.com/NovqG2O,Blank,"2,4",HHBDDHH,TSBPPDP,PCPBSBH,DCHCTCH,BBBBBBB,BBBBBBB
https://drive.google.com/open?id=1GI3YZFWSxtihmu25uHRox7Vl4M0LFlcJ,Blank,"2,4",HHBPTSC,HBTTCHC,DBPCSSS,HHDPBPB,BBBBBBB,BBBBBBB
https://drive.google.com/open?id=1YCpcZVG7U0JZcxs0_cBsJFKMgTH9uE0X,Blank,1,HHBSCDP,HBBHTDH,BBBBBBB,BBBBBBB,BBBBBBB,CPDSDCS
https://gyazo.com/360c06e163212223893a5549b15a4fda,Diamond,"1,5",HHBSPHC,BHTBDHD,BSPDCTB,TPSHBPH,SDSPBHD,CPHHCDH
https://cdn.discordapp.com/attachments/666872924967403550/667518700588630029/1085660_20200116183713_1.png,Blank,4,HHBSSTH,DBTBPCD,BTDTSCC,DPCHTBT,CHPDPDH,HPBPHTS
https://cdn.discordapp.com/attachments/666872924967403550/667221496921325618/tiger_release_final_20200115_211948.png,Diamond,5,HHBTCSP,BTPDTTB,TDTTHTS,CDBDTDH,SDSCCCB,TPTBTTS
https://cdn.discordapp.com/attachments/667145204385579009/667312754863898644/unknown.png,Blank,"2,3,6",HHCCDPT,TDCSHHT,SPDTSHC,PDPCBDH,DCHSSHH,HSTTTTB
https://media.discordapp.net/attachments/666976647320436737/666990564561911819/Destiny_2_Screenshot_2020.01.16_-_02.01.25.48.png?width=1202&height=677,Blank,"2,6",HHCCSDD,THPPTPD,CSHCTTH,DHTTHSH,BDBHSPP,BTCCSBB
https://cdn.discordapp.com/attachments/666873697763590144/667377516775866393/Titan_Reveal_3_No_HUD.png,Blank,"1,2",HHCCSPH,CHTCPHP,DTTSPCP,CBCBDPC,TBPDSDP,CTHSHTS
https://media.discordapp.net/attachments/667486768941236235/667579784729067540/Destiny_2_Screenshot_2020.01.16_-_20.05.56.10.png?width=1202&height=677,Blank,"2,3,5",HHCDSBP,HTPBDDP,SHBPCTC,BSDTBBT,SHBSBTD,CCPPTDB
https://gyazo.com/391a5507178e898cbeceecc8760fe616,Blank,6,HHCHPPH,SPDDCBT,TCBDBSP,PDSTCTB,SPCBPPD,SBBPDBT
https://imgur.com/a/GI6UI0C,Blank,"2,5",HHCPCDB,CPBSTHP,HBTCTHS,SSBHBCD,PTSTDSS,TSPPDDH
http://prntscr.com/qop2u6,Blank,3,HHCPCPH,SDBDSTB,HTTHHTP,THPSHDB,DHTSPHC,DPBHHSS
https://cdn.discordapp.com/attachments/666872924967403550/667408092954230795/PS_Messages_20200116_214023.jpg,Blank,3,HHCPCTP,DCDBHCD,BDBBHTH,CSSSBCP,PPBHTCC,CSTBPHC
https://cdn.discordapp.com/attachments/666872924967403550/667199500288262184/Sundial_map_piece.png,Blank,"2,5",HHCSHCD,HSCBSCS,CPCDBBT,SHTTBBD,PCCSBPS,HDSDBBC
https://media.discordapp.net/attachments/667499790950465537/667504561967071235/4b06f4219bd052b35a99301fe18c967a.png,Blank,4,HHDBTBS,SPSCHPD,CPTBSHP,HBBSCTP,PTHCBCT,TBHPSCC
https://cdn.discordapp.com/attachments/666872924967403550/667466012865593384/20200116190305_1.jpg,Blank,"2,3,5",HHDSBPD,BSDHBPD,TSCSDPP,PPDDSHP,TSDPDTT,BPBPHDH
https://drive.google.com/open?id=1WOwmJ9VkCONc_p2IKsXH8RiifEoDspDZ,Blank,"1,2,3",HHHBHCS,CHDDBDB,DCBTTDP,CBTBBSH,PDDHTTB,DDCDBDB
https://i.imgur.com/8vjdWdo.png,Blank,4,HHHBHSP,DSTTSTS,SPHHHCB,CTBHSTP,PPBTCHS,BPSSSBS
https://gyazo.com/3f1c905613b830248de82dec2b2e98ee,Diamond,"2,6",HHHBPHD,BBSCDHT,DSHTCTC,CPPHPBH,CCHSHPH,SHSTSBS
https://cdn.discordapp.com/attachments/666872924967403550/667234006496182282/tiger_release_final_20200115_220822.png,Hex,2,HHHCBCT,BCPHPBP,PPBTSBT,HPTCPCP,PBTPPBT,CDPCSCB
https://media.discordapp.net/attachments/667499790950465537/667546555494039608/5e006aaeea3dbfd1c1e970463acb9c92.png,Blank,"2,4",HHHCDSP,HPBCSCC,BPDPCDC,PBHBTTB,HSBBBHT,DCHBPBH
https://cdn.discordapp.com/attachments/666872924967403550/667208187778301982/IMG_00c1699b-4f40-4579-981d-3bf7cafa258f.png,Blank,"2,4",HHHHPST,HTBBDPP,BDSTSBC,SBBDHBH,CBBPCTP,BHDSCHD
https://cdn.discordapp.com/attachments/667486768941236235/667509713310711848/Destiny_2_Screenshot_2020.01.16_-_18.08.20.88.png,Blank,1,HHHSBBP,HHSTBPH,TDBCTPC,HHCCDPT,BTPBDBS,PPCTSBP
https://imgur.com/3ARQCnb,Blank,"3,6",HHHSCSB,THTPTPB,TDBCDDH,CDTTCCS,CHBDTPC,BDHTTTP
https://drive.google.com/file/d/1XVb5kXqF0MzvQdvHg3iEk9X4AF7C9rKb/view?usp=sharing,Blank,4,HHHTPPT,DCPSBDP,PCHHHSS,SDHSCHS,THHCBPB,DHHDHDT
https://drive.google.com/open?id=1NDxTab964SpKrv_XrJNC373j3_BfMxef,Blank,2,HHPHCHC,BDPDHDC,TPBPHBD,STSBBHS,PBBHTSB,BCSPPDC
https://gyazo.com/289fed41deba2c847e65ccdf9b770680,Blank,5,HHPHDHC,BBDSPCD,HSDHHHP,HSHTCTT,PCDHHTT,BSBSPPD
https://cdn.discordapp.com/attachments/489705372232450059/667196044576292865/PS_Messages_20200116_153844.jpg,Blank,2,HHPPBSB,BBTPPHT,TTTTHPT,HDDPTDS,CCHCDTP,SDDPTHT
https://drive.google.com/open?id=1FC8SVfw055UCzm5NVBJb7-FJ9yr5M6-l,Blank,"1,3,5,6",HHPSDDS,DPBTSTT,HTSDBHT,BBPCBHD,CTHSPSP,SPBCHPP
https://i.gyazo.com/thumb/1200/aee95efb86b7a9d85a5fa6eee961da41-png.jpg,Plus,"2,3",HHPSTCT,DHTPDTB,HCSDTST,SCSPSHH,BPCHHBH,STSCSSS
https://media.discordapp.net/attachments/353159789095813132/667022903405051943/Annotation_2020-01-15_085137.png,Blank,"3,6",HHPTPSC,HHSBDBD,DTPDTCD,SSCBDHH,TDTBCHT,BHCCHPT
https://imgur.com/pyPz9r0,Blank,5,HHPTTDT,PSHPSTB,HDTDPDP,DPPCTCH,PPCDHTP,HBCSPCP
https://media.discordapp.net/attachments/666872924967403550/667199438942634004/image0.jpg?width=1202&height=677,Diamond,"2,5,6",HHSBCPP,BTPBTHC,CBHHDPB,DCTBPBT,PBBPSTB,SSDPDBS
https://i.gyazo.com/thumb/1200/cc7a530c5cac995cabbb37cb6f3d2c7b-png.jpg,Blank,"1,2,3,6",HHSDDPP,PPBTHHC,SHPBCTT,SHTBHTB,DDPPTPP,DDCBSTH
https://cdn.discordapp.com/attachments/666872924967403550/667413650222612490/image0.jpg,Blank,"1,4,5",HHSDTHP,SBPTBCS,DBDBBPB,TBCHCTS,CPDTHPT,CPSTCBC
https://cdn.discordapp.com/attachments/642554148973445123/667408821827665940/vaultofglass1.png,Blank,"1,2,3,6",HHSHHPT,DDBHTDB,STHCSCC,DPCBHBS,CCCDBCS,PSCPCDH
https://media.discordapp.net/attachments/666872924967403550/667196297236840458/939pm_PC.PNG?width=944&height=677,Snake,"1,5,6",HHSPPDC,BBDCTCP,CPDBSDP,TCHPBSH,HBTSPTB,HBCPBCS
https://drive.google.com/open?id=16Tqolla3eVhw_bQkEcp3nK89LGceQB35,Blank,"2,3,6",HHSSSHH,BBHDPHP,SCTCDBC,DHSHTBD,PBCSBDH,TCBPTSB
https://cdn.discordapp.com/attachments/666872924967403550/666875183784787969/tiger_release_final_20200114_232157.png,Snake,"3,6",HHSSSHT,DTPPDHT,HHBHDDS,DBPSBPC,SDBDSTB,DBHTPSS
https://gyazo.com/6e07502673c2ff490da492060a7089c7,Blank,5,HHSTTPB,TTSBDBH,DHHSTSD,TTSCCSS,CCPDBTP,DDSSPHB
https://cdn.discordapp.com/attachments/519965709787463701/667367079103561730/20200116133413_1.jpg,Blank,"4,6",HHTBPHP,HDSDPTS,TSCHCCB,CCPHHHP,SCDBHCH,SPHSTTH
https://i.imgur.com/t796FVk.png,Plus,"3,5",HHTBSSP,BDSSSBP,TBPTDTB,BDHBSPB,TTBBPSB,HPPSDDT
https://gyazo.com/3ec96ad7f7e00f7133546fe54d0cbfa0,Blank,1,HHTDCBC,SHSDBCS,PTHCDHD,DBTHSTS,CTSTSDC,PBPDDSD
https://cdn.discordapp.com/attachments/666873697763590144/667341271635066912/destiny_.png,Blank,4,HHTHDPS,CHBSBTS,TPCTCBT,CSTDSCC,PTPHDTP,TCBTSPT
https://i.imgur.com/MSNhroi.png,Snake,2,HHTSHBP,TPSTBDD,PTDHPBB,PPCBCSB,BTPDCCP,DHTPDTT
https://cdn.discordapp.com/attachments/666872924967403550/667371697715937296/unknown.png,Blank,"2,4,5",HPBBSSC,CSTPPBC,DTHHCDB,SCSSTTD,HDBSPDC,HTCTHBT
https://cdn.discordapp.com/attachments/666872924967403550/667520277311389707/unknown.png,Blank,"2,3",HPBDPDB,HSCBSDH,TTCHTTS,CBPPHBH,PHCCPCP,HSSDHBD
https://media.discordapp.net/attachments/666872924967403550/667156718177878016/unknown.png?width=1209&height=677,Plus,"2,5",HPBPDPS,BPDPBCT,HTTBHPS,TBHBTDC,SSBBBCP,CBCTTTT
https://media.discordapp.net/attachments/666872924967403550/667490392891064368/20200116230522_1.jpg?width=1202&height=677,Blank,"5,6",HCBSDHS,PBSDTDC,TSSBSHD,SCTCBPT,BTPSCCS,TDHHBBB
https://media.discordapp.net/attachments/666872924967403550/667138389400879123/PS_Messages_20200115_164851.jpg?width=1202&height=677,Blank,"2,3,4",HPCCSPD,TTDPHSD,PBPPHTS,PDBPHSB,CDSCTHP,SBPPSCT
https://drive.google.com/file/d/1iNnp2Tp6yTwSLMq_MrYOIao5kIJDFf7R/view?usp=sharing,Diamond,4,HPCDDPT,CHSDHHB,PCBBBTP,DTBTBDS,HCCBHDT,HDCPCHC
https://cdn.discordapp.com/attachments/512801962253746192/666883538674515968/unknown.png,Blank,"2,5,6",HPCPHBS,CSHTTBD,PBTBTTT,HTSTBDP,HTBTHBT,HBSHHTC
https://drive.google.com/open?id=1okaRPJ36aHasX0OZ_7GGUsB5a2wp3ewH,Hex,"3,4,5,6",HPCSDSC,DDPPTDC,HBCBDSP,CTDPTCH,HHCPCPS,CHBBTCB
https://cdn.discordapp.com/attachments/666872924967403550/667398416380198955/puzzle_2.png,Blank,"2,6",HPCTPBH,DHTPSHT,HCPCCHC,THHPTPC,TBPBDTD,PCTCPHP
https://media.discordapp.net/attachments/667499790950465537/667521849449513001/2819f1914677df40286b0eb77e28a1fe.png,Blank,1,HPCTSCS,PDTTDTS,TPHDTCD,STTTPDH,STSSSTH,PCHCSPD
https://drive.google.com/open?id=1ADJHEUK3fismR7dIJO0-lk-86uu1BAAW,Blank,5,HPDHBPP,PPDSDHD,DCHBBTP,TPDCSBC,SHCSSDH,TTTCPCD
https://drive.google.com/open?id=1selDFOLLga5Ra60PpFCXSerfEWYmeOmI,Blank,"1,2,5",HPDPCHD,DSCSHPC,DTDBPST,PDPSTDS,PBDPPHT,PSSHTSD
https://cdn.discordapp.com/attachments/666873697763590144/666988788819689497/unknown.png,Hex,"2,3,6",HPDPHDS,THCBHHC,SPSHBCP,PTDTDBT,THTDPCS,CBTHTSS
https://cdn.discordapp.com/attachments/666873697763590144/667410861949714453/20200116164628_1.jpg,Blank,"3,5",HPDPTCT,PHCCBTS,TPDPPPP,TPTPBPH,DSTBDBC,HHBHPPP
https://cdn.discordapp.com/attachments/667405507975446542/667422234532642866/tiger_release_final_20200116_183519.png,Blank,4,HPDSHTP,SCCDSSB,CCCHPCB,PCPSCPS,DCBDBPH,HSBTBDD
https://gyazo.com/98a6ecdf49302eb14e961e472d8e08ba,Blank,"2,3,5",HPHBDBB,CDCSCTS,CPSDHBC,BDDCHTP,PHHSTSH,SBHCPCD
https://gyazo.com/e558f36604ede707e46a532544f934d4,Clover,"2,4",HPHCTCS,PPSPSCD,DTHCBTD,SCCSDSS,PHCBPBH,HPCTBSH
https://cdn.discordapp.com/attachments/667486768941236235/667498359585767437/Destiny_2_Screenshot_2020.01.16_-_17.36.49.73.png,Blank,"3,4,6",HPHDPTC,PBPBCHD,SCCTDBS,CDBDHTH,TDCPHCB,BCSPSDC
https://drive.google.com/open?id=1XprvCmg9SPrq_2QvRZPTRZ53jHB7cCT8,Blank,2,HPHPDBP,HTPSDPH,STDTTTD,PHDHBHD,BBBBBBB,BBBBBBB
https://prnt.sc/qolobg,Blank,"2,3,5",HPHSTSH,DDCHCSS,PSPPHTB,PSSDCTH,HBSSCPH,DCHBBTP
https://cdn.discordapp.com/attachments/666872924967403550/667372030643011597/PS_Messages_20200116_231759.jpg,Blank,"3,6",HPHTHSD,PCPHCHC,CDBBTTD,PHDCCTB,SPBHHBH,DHBCDPS
https://cdn.discordapp.com/attachments/666873697763590144/667210898733006849/unknown.png,Blank,"4,5",HPPBCBD,BBTPSPS,CDDDSCD,DPCBHDS,DPPHPCP,HHTCSDH
https://cdn.discordapp.com/attachments/667619517110943745/667619663194357770/Destiny_2_Screenshot_2020.01.16_-_21.38.48.56.png,Blank,5,HPPBSBS,BBBBBBB,BBBBBBB,HPSHSCS,PSTHTSS,HSDHTCT
https://i.gyazo.com/thumb/1200/3ea2b79b4e15c20998e7d02fd158c9fb-png.jpg,Blank,6,HPPBSHH,HSPPTHC,PCDDSCT,BDTHPPT,CTSTCTC,DCPHPDP
https://gyazo.com/520c97cd9bc0bf281842310e6fa7fa12,Blank,"3,6",HPPCHSH,DSHDCHP,HCDBBHB,HPCHHBS,PHBHHTB,TBTDDPP
https://drive.google.com/open?id=123NnkXgRIqYeKe1QId8Kxh7XUMbJqpZu,Clover,"3,5,6",HPPHCPD,HTPBTBC,HBPSSDP,DSTSTDC,HPTCPPT,SHDCTHB
https://cdn.discordapp.com/attachments/666873697763590144/666902459977039890/unknown.png,Diamond,"2,6",HPPHPPS,DPHCPHD,HSSPDTS,BHPDHCS,HBSCHBT,BSHDHCT
https://gyazo.com/959a45d940c912a0efc08258906770dc,Blank,5,HPPHTBB,TCTTDCH,BHBHTHD,HSPSCDP,DPDPDTS,HTDCPSH
https://media.discordapp.net/attachments/666872924967403550/667160216151785483/tiger_release_final_20200116_001423.png?width=1202&height=677,Blank,6,HPPSSHP,DCPBDDP,HPSDDCB,BDSHHSP,PTCBPPP,DPSPDBH
https://cdn.discordapp.com/attachments/666872924967403550/667339832938332160/PS_Messages_20200116_173945.jpg,Blank,2,HPPTBHC,DBCHHTT,TSCPHSP,DBHDPBD,PTHHSBS,THBCSCT
https://cdn.discordapp.com/attachments/666872924967403550/666877167073886249/2020-01-14_6.png,Clover,6,HPSDHSC,DTDDCDD,SDPCTTD,STTTHPT,HHPTPHP,DPCBPBT
https://imgur.com/a/j5tXlpP,Blank,"1,2,6",HPSTBPT,SPPDDBH,PDPHCHT,DSCSHSS,HDBHBCD,SSSCCST
https://gyazo.com/8f3ceebedb2de68b68b7092b974e0685,Blank,"2,5",HPTDPDH,BSBSHTT,DCHHTTT,SCDBPBS,TDCSCHB,HTHDDBH
https://i.gyazo.com/thumb/1200/ad9b6b3c85ee3afb068b5dc7db3d7fd9-jpg.jpg,Blank,"3,6",HSBCCPB,CHTPCPH,SHPHSPC,CHCSCHP,DBHDBDT,SPDTCCT
https://drive.google.com/open?id=1RYfqAcxAMEXRZhydXkubmsAETFckZ6YW,Blank,"2,4",HSBDHCC,TSPHPDH,HCBHCTC,DCPCBSP,PSDCSBP,PTPTDPP
https://gyazo.com/8838a5172f47057e752787730095d15d,Blank,3,HSBPSPH,HPCPTCP,SPBSBTD,SPPTCDS,SCHCBBP,BHSHHBD
https://cdn.discordapp.com/attachments/666873697763590144/667225808389144576/tiger_release_final_20200115_213341.png,Blank,"2,6",HSBTDBS,DPDTSTS,HBDCSHD,PDBTSCC,HTSCCPD,HCTBCSH
https://gyazo.com/b666b3db63b2d84f5e86fae352713254,Blank,"4,5",HSCBDHC,TSHSPSB,CSPCHCT,HBSSDHS,DPTPPCS,TBSTDCT
https://imgur.com/a/mLxIN9e,Diamond,3,HSCCBBD,BCTDCCS,PDCSDTD,HCHHDBT,TSDSDTD,BSTHHHC
https://cdn.discordapp.com/attachments/666872924967403550/667391314907889665/tiger_release_final_20200116_183309.png,Snake,3,HSCCTPH,THDDSDB,DHDTHCP,SDDHPDH,DTPPDHT,DSCPSCH
https://drive.google.com/file/d/1x1CBxKy3Futp5Vn3wCQTgV8fuiYOkTP7/view?usp=sharing,Blank,4,DSCDBTB,HPHDTBS,TTBDCPC,SPPHDCH,BPSHBHT,SDBBTCS
https://media.discordapp.net/attachments/666872924967403550/667144586195370014/tiger_release_final_20200116_100916.png?width=1202&height=677,Blank,"2,4",HSCHSST,HTDDTHD,DDSHDHC,TCBHCST,THPBDHH,DSSDPTD
https://imgur.com/a/gBKdMVG,Blank,"1,2,4",HSCSHHD,TCBHSPD,CPPTTSB,CDTDHBT,BBSBSBC,HTDTTBB
https://steamuserimages-a.akamaihd.net/ugc/784123877853339213/141AA12279F731EF65314CD11132170C0C195BA0/,Blank,"3,5,6",HSDBDCC,PPTDPTB,SSDDCPP,SSTTDCB,BHDDDSS,DTDPHSH
https://drive.google.com/open?id=1UtaKKRvscsMnMOh34-wpHVHi5j3rR7i0,Blank,"1,3",HSDDBPC,CCTPDDB,DCPDHPP,SSSBCSB,BHBTDDC,DHDHDPD
https://gyazo.com/ee9823e1f26ebe1f73be40fe8f5eddd7,Blank,"2,3,4,6",HSDDPSH,DDBPTCT,HTHHBTD,CHTHDDB,CBPCHTD,CHPBCHB
https://cdn.discordapp.com/attachments/666872924967403550/667433741286899723/PS_Messages_20200116_202101.jpg,Blank,"3,6",HSDSCSD,PCBDHTB,BDDTTST,SCBCDHP,SSSBSBT,HBSDPDB
https://drive.google.com/open?id=1gMEoLfwNnHNygEsTAgMN871Opp09SuaT,Blank,6,HSHCCHB,BBSSHBC,CSTBPHC,SBPDHBS,BTHPBBH,HTCBPHS
https://i.paste.pics/f5d799d7c6deb99ceae42abbd210e392.png,Clover,"2,3",HSHHBTB,DBDCDCP,PCBHBHC,BTHTCCD,CCTPDHT,BPHSDBH
https://media.discordapp.net/attachments/667499790950465537/667519114666967046/c28a1e5598cf2fd62db0e40f0d58eeaa.png,Blank,"2,6",HSHPBDS,PCSSPCP,CTTBPDH,PHSBBSB,BDBHSDH,TBBTSPP
https://gyazo.com/4e93660ebda1ecd469a840a539a3d4b2,Blank,"2,6",HSHPHPC,DDHHPBH,TPBSHTD,HHDBPTP,STBCHCT,BBHDTHD
https://drive.google.com/file/d/1N-O7k1g9G1CxTPnfM0TJzeVGr_zTMakb/view?usp=sharing,Blank,3,HSPCHHB,HDBHBCD,HHDDCTD,PTTTTBT,DTPSHDT,CSTHBPH
https://cdn.discordapp.com/attachments/667145204385579009/667240958227644432/1085660_20200116001410_1.png,Blank,"3,6",HSPHBSD,DPPHCHP,HHHHDST,SCPDHBS,DPCTBTD,TBBSCDD
https://gyazo.com/8df918500e90e39b8eb25f87ecab4ac5,Blank,"4,6",HSPSCDP,DDBHDBH,BDSDDHP,PBDDHDD,THHTSSP,CTPPHSD
https://i.imgur.com/1BT50Dl.png,Blank,"2,6",HSPSPCB,PPDCSDS,CPCBDHT,BSCPHCS,DTCHCBD,PTHPCDC
https://media.discordapp.net/attachments/638180330217537566/666900951805722624/emblem2.PNG?width=907&height=676,Plus,1,HSSSPDC,PBPCDTC,CDBCCTT,DPSHSDB,HBBBSPC,PDTDPHH
